inputId,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
15443,5.0,2.0,30.0,2.9,-0.2,-1.03,1.0,5.0,1.0,1.0,2.0,1.0
15444,4.0,5.0,33.0,3.9,-0.42,0.01,1.0,3.0,0.0,1.0,4.0,1.0
15445,6.0,2.0,35.0,3.5,0.12,-0.87,1.0,4.0,1.0,1.0,6.0,1.0
15446,5.0,3.0,45.0,3.4,-0.18,-0.75,1.0,4.0,0.0,1.0,5.0,1.0
15447,2.0,3.0,41.0,3.5,-0.86,-0.79,1.0,4.0,0.0,1.0,4.0,0.0
15448,2.0,1.0,36.5,3.2,-0.98,-1.47,1.0,4.0,1.0,1.0,5.0,1.0
15449,10.0,10.0,31.5,3.0,1.4,1.59,2.0,5.0,1.0,1.0,5.0,1.0
15450,7.0,7.0,41.0,3.6,0.51,0.35,1.0,4.0,1.0,1.0,5.0,1.0
15451,2.0,1.0,33.0,2.4,-0.99,-1.93,2.0,3.0,1.0,1.0,2.0,0.0
15452,9.0,8.0,42.5,3.6,0.94,0.84,1.0,5.0,0.0,1.0,5.0,1.0
15453,6.0,8.0,35.0,3.4,0.09,0.71,1.0,3.0,0.0,1.0,3.0,1.0
15454,3.0,3.0,44.0,4.0,-0.5,-0.58,1.0,1.0,1.0,1.0,5.0,1.0
15455,8.0,9.0,37.0,3.0,0.79,1.04,1.0,4.0,1.0,1.0,1.0,1.0
15456,9.0,10.0,28.0,3.2,1.21,1.5,1.0,4.0,1.0,1.0,2.0,1.0
15457,1.0,1.0,28.0,2.5,-2.18,-2.5,1.0,3.0,0.0,0.0,4.0,0.0
15458,9.0,9.0,39.0,3.7,1.21,1.21,1.0,3.0,1.0,1.0,5.0,1.0
15459,3.0,3.0,26.0,3.3,-0.48,-0.6,1.0,3.0,0.0,0.0,3.0,1.0
15460,10.0,10.0,41.0,3.5,1.9,1.66,1.0,4.0,0.0,1.0,5.0,1.0
15461,10.0,9.0,41.0,3.6,1.36,1.22,1.0,4.0,1.0,1.0,4.0,1.0
15462,7.0,8.0,41.0,3.5,0.46,0.56,1.0,4.0,1.0,1.0,5.0,1.0
15463,1.0,1.0,36.0,3.6,-1.15,-2.27,1.0,4.0,0.0,1.0,3.0,1.0
15464,2.0,2.0,37.0,3.2,-1.02,-1.11,1.0,3.0,1.0,1.0,3.0,1.0
15465,9.0,8.0,42.0,3.9,0.88,0.7,1.0,4.0,0.0,1.0,5.0,1.0
15466,1.0,1.0,29.5,2.6,-1.61,-1.48,1.0,2.0,0.0,0.0,4.0,1.0
15467,6.0,7.0,37.0,3.5,0.23,0.54,1.0,3.0,1.0,1.0,4.0,1.0
15468,7.0,8.0,31.5,3.2,0.56,0.65,2.0,3.0,1.0,1.0,3.0,1.0
15469,3.0,5.0,36.0,3.6,-0.73,-0.15,1.0,3.0,0.0,1.0,4.0,1.0
15470,2.0,2.0,36.0,3.0,-0.97,-1.03,1.0,4.0,1.0,1.0,3.0,1.0
15471,1.0,1.0,32.0,3.0,-1.15,-1.49,1.0,2.0,1.0,1.0,3.0,0.0
15472,7.0,9.0,37.0,3.3,0.52,0.9,1.0,4.0,0.0,1.0,5.0,1.0
15473,1.0,1.0,19.3,2.3,-1.64,-2.36,1.0,3.0,1.0,0.0,2.0,0.0
15474,2.0,2.0,32.0,2.1,-1.12,-0.91,1.0,3.0,0.0,0.0,4.0,1.0
15475,9.0,9.0,43.0,3.6,1.07,1.05,1.0,4.0,1.0,1.0,4.0,1.0
15476,8.0,9.0,36.0,3.7,0.78,0.88,1.0,4.0,1.0,1.0,4.0,1.0
15477,9.0,10.0,39.0,3.8,1.23,1.79,1.0,3.0,1.0,1.0,6.0,1.0
15478,6.0,6.0,40.0,3.6,0.24,0.29,1.0,4.0,1.0,1.0,4.0,1.0
15479,10.0,9.0,40.0,3.7,1.31,1.17,1.0,3.0,0.0,1.0,4.0,1.0
15480,9.0,9.0,36.0,2.8,1.23,0.89,1.0,4.0,1.0,1.0,2.0,1.0
15481,7.0,7.0,43.0,3.1,0.47,0.29,1.0,3.0,1.0,1.0,5.0,1.0
15482,3.0,4.0,42.0,2.5,-0.43,-0.46,1.0,4.0,1.0,1.0,3.0,1.0
15483,5.0,6.0,39.0,2.9,-0.16,0.08,1.0,4.0,0.0,1.0,4.0,1.0
15484,10.0,10.0,39.0,2.7,1.63,1.86,1.0,4.0,1.0,1.0,3.0,1.0
15485,8.0,9.0,36.0,3.4,0.78,1.19,1.0,4.0,0.0,1.0,6.0,1.0
15486,1.0,2.0,40.0,3.1,-1.23,-1.06,1.0,1.0,1.0,0.0,5.0,1.0
15487,5.0,9.0,40.0,3.5,0.06,1.19,1.0,3.0,1.0,1.0,4.0,1.0
15488,3.0,5.0,38.0,3.5,-0.71,-0.07,1.0,3.0,0.0,1.0,4.0,1.0
15489,1.0,1.0,33.0,2.7,-1.57,-1.55,1.0,3.0,1.0,1.0,2.0,1.0
15490,8.0,4.0,34.0,3.1,0.88,-0.41,1.0,5.0,1.0,1.0,4.0,1.0
15491,9.0,9.0,40.0,3.8,1.08,0.84,1.0,4.0,1.0,1.0,6.0,1.0
15492,9.0,7.0,41.0,2.5,1.15,0.51,1.0,3.0,1.0,1.0,3.0,1.0
15493,4.0,5.0,41.0,3.6,-0.25,-0.2,1.0,3.0,1.0,1.0,5.0,1.0
15494,1.0,2.0,42.0,3.2,-1.21,-0.88,1.0,3.0,0.0,1.0,4.0,1.0
15495,3.0,3.0,41.0,3.1,-0.44,-0.71,1.0,4.0,1.0,1.0,4.0,1.0
15496,9.0,8.0,40.0,3.1,1.26,0.77,1.0,3.0,1.0,1.0,6.0,1.0
15497,8.0,10.0,38.0,3.1,0.57,1.6,1.0,4.0,1.0,1.0,2.0,1.0
15498,5.0,5.0,36.0,3.4,-0.17,-0.12,1.0,1.0,1.0,1.0,3.0,1.0
15499,9.0,9.0,39.0,3.5,1.2,1.14,1.0,3.0,1.0,1.0,3.0,1.0
15500,1.0,1.0,36.0,3.7,-1.15,-1.35,1.0,3.0,1.0,1.0,4.0,1.0
15501,5.0,6.0,32.0,3.0,-0.09,0.06,1.0,4.0,1.0,1.0,2.0,1.0
15502,8.0,7.0,33.0,3.3,0.82,0.37,1.0,3.0,1.0,1.0,3.0,1.0
15503,5.0,10.0,33.0,3.2,-0.14,1.4,2.0,3.0,0.0,1.0,3.0,1.0
15504,3.0,5.0,40.0,3.6,-0.59,-0.19,1.0,4.0,0.0,1.0,4.0,1.0
15505,6.0,6.0,42.0,3.9,0.16,0.21,1.0,4.0,0.0,1.0,6.0,1.0
15506,4.0,7.0,33.0,3.3,-0.36,0.32,1.0,3.0,0.0,1.0,5.0,1.0
15507,8.0,10.0,38.0,3.6,0.86,1.38,1.0,5.0,0.0,1.0,4.0,1.0
15508,7.0,9.0,37.0,3.5,0.56,1.08,1.0,4.0,0.0,1.0,5.0,1.0
15509,4.0,5.0,42.0,3.7,-0.45,-0.05,1.0,4.0,1.0,1.0,5.0,1.0
15510,9.0,9.0,34.5,3.2,1.01,1.17,1.0,4.0,0.0,1.0,3.0,1.0
15511,2.0,2.0,42.0,3.6,-0.8,-1.13,1.0,3.0,1.0,1.0,5.0,1.0
15512,8.0,7.0,34.0,3.6,0.61,0.39,1.0,4.0,0.0,1.0,2.0,1.0
15513,8.0,8.0,36.0,3.2,0.66,0.75,1.0,5.0,1.0,1.0,4.0,1.0
15514,10.0,10.0,30.5,3.7,1.37,1.49,1.0,3.0,1.0,1.0,3.0,1.0
15515,9.0,10.0,38.0,3.4,1.23,1.36,1.0,3.0,1.0,1.0,5.0,1.0
15516,1.0,2.0,32.0,3.5,-1.44,-0.93,1.0,3.0,0.0,1.0,4.0,0.0
15517,5.0,4.0,40.0,3.1,0.02,-0.25,1.0,4.0,0.0,1.0,5.0,1.0
15518,2.0,2.0,30.0,2.9,-0.74,-0.99,1.0,4.0,1.0,1.0,4.0,1.0
15519,6.0,7.0,41.0,3.0,0.05,0.35,1.0,4.0,1.0,1.0,5.0,1.0
15520,2.0,1.0,32.0,2.6,-1.06,-1.34,1.0,4.0,0.0,0.0,6.0,0.0
15521,4.0,3.0,41.0,2.8,-0.24,-0.56,1.0,4.0,0.0,1.0,4.0,1.0
15522,5.0,8.0,32.0,3.8,-0.03,0.66,1.0,4.0,0.0,1.0,4.0,1.0
15523,3.0,4.0,42.0,3.9,-0.49,-0.37,1.0,4.0,1.0,1.0,5.0,1.0
15524,10.0,10.0,41.0,3.8,1.57,1.87,1.0,3.0,0.0,1.0,4.0,1.0
15525,2.0,2.0,33.0,3.3,-0.97,-0.95,1.0,3.0,1.0,1.0,3.0,1.0
15526,10.0,10.0,29.0,3.8,1.72,1.41,1.0,3.0,0.0,1.0,4.0,1.0
15527,10.0,10.0,39.0,2.8,1.36,1.55,1.0,4.0,0.0,1.0,3.0,1.0
15528,2.0,2.0,33.0,3.1,-0.8,-1.2,1.0,5.0,1.0,1.0,5.0,1.0
15529,4.0,1.0,43.0,2.7,-0.34,-1.4,1.0,3.0,1.0,1.0,4.0,1.0
15530,5.0,6.0,34.0,2.9,-0.05,0.0,1.0,4.0,0.0,1.0,3.0,1.0
15531,2.0,2.0,29.3,3.2,-0.88,-0.98,1.0,4.0,0.0,1.0,3.0,1.0
15532,2.0,2.0,42.0,3.0,-0.82,-1.09,1.0,1.0,0.0,0.0,4.0,1.0
15533,10.0,10.0,46.0,3.7,1.37,1.37,1.0,2.0,1.0,1.0,5.0,1.0
15534,7.0,6.0,31.0,3.0,0.56,0.12,1.0,3.0,1.0,1.0,1.0,1.0
15535,4.0,6.0,33.0,3.1,-0.2,0.1,1.0,4.0,1.0,1.0,3.0,1.0
15536,3.0,6.0,35.0,3.0,-0.55,0.04,1.0,4.0,0.0,1.0,3.0,1.0
15537,10.0,10.0,44.0,3.9,2.18,2.0,1.0,5.0,1.0,1.0,6.0,1.0
15538,9.0,8.0,42.0,3.5,0.88,0.82,1.0,3.0,1.0,0.0,5.0,1.0
15539,3.0,5.0,37.0,2.6,-0.59,-0.17,1.0,4.0,1.0,1.0,5.0,1.0
15540,4.0,5.0,35.0,3.1,-0.42,-0.27,1.0,4.0,0.0,1.0,3.0,1.0
15541,4.0,3.0,33.0,3.2,-0.33,-0.78,1.0,3.0,1.0,1.0,3.0,1.0
15542,4.0,3.0,39.0,2.5,-0.31,-0.73,1.0,3.0,1.0,1.0,4.0,1.0
15543,4.0,3.0,28.0,3.1,-0.29,-0.84,1.0,4.0,1.0,1.0,3.0,1.0
15544,9.0,9.0,36.0,3.4,1.15,1.15,1.0,4.0,0.0,1.0,4.0,1.0
15545,2.0,2.0,34.0,3.0,-0.83,-1.06,1.0,3.0,0.0,1.0,3.0,0.0
15546,10.0,10.0,44.0,3.6,2.18,1.99,1.0,3.0,1.0,1.0,4.0,1.0
15547,10.0,10.0,42.5,3.0,2.18,2.04,1.0,3.0,1.0,1.0,4.0,1.0
15548,9.0,5.0,36.0,2.9,1.15,-0.18,1.0,5.0,1.0,1.0,5.0,1.0
15549,10.0,10.0,36.0,2.9,1.41,1.96,1.0,4.0,1.0,1.0,3.0,1.0
15550,7.0,8.0,40.0,3.7,0.51,0.72,1.0,3.0,1.0,1.0,4.0,1.0
15551,5.0,6.0,33.5,3.3,-0.1,0.17,2.0,4.0,1.0,1.0,5.0,1.0
15552,4.0,2.0,28.0,2.9,-0.3,-0.93,2.0,2.0,1.0,1.0,2.0,1.0
15553,3.0,1.0,48.0,3.8,-0.61,-1.4,1.0,4.0,1.0,1.0,5.0,1.0
15554,4.0,3.0,30.0,2.7,-0.28,-0.9,1.0,4.0,1.0,1.0,2.0,1.0
15555,2.0,3.0,34.0,3.8,-0.79,-0.87,1.0,3.0,0.0,1.0,4.0,1.0
15556,10.0,3.0,27.3,2.5,1.34,-0.76,2.0,2.0,0.0,1.0,3.0,0.0
15557,9.0,9.0,39.0,3.2,0.92,1.27,1.0,4.0,0.0,1.0,4.0,1.0
15558,4.0,7.0,40.0,3.2,-0.32,0.53,1.0,3.0,1.0,1.0,3.0,1.0
15559,5.0,5.0,31.0,3.0,-0.04,-0.15,1.0,5.0,1.0,1.0,3.0,1.0
15560,7.0,8.0,38.0,3.5,0.4,0.63,1.0,4.0,0.0,1.0,4.0,1.0
15561,2.0,2.0,33.0,3.4,-1.11,-1.17,1.0,2.0,1.0,1.0,5.0,1.0
15562,2.0,1.0,40.0,2.5,-0.81,-1.33,1.0,2.0,1.0,1.0,3.0,0.0
15563,4.0,8.0,42.0,3.5,-0.32,0.59,1.0,5.0,1.0,1.0,5.0,1.0
15564,10.0,10.0,35.0,3.8,2.06,1.82,1.0,3.0,0.0,1.0,3.0,1.0
15565,3.0,6.0,46.0,3.1,-0.66,0.1,1.0,4.0,1.0,1.0,5.0,1.0
15566,8.0,9.0,35.0,2.4,0.59,1.23,1.0,4.0,1.0,1.0,2.0,1.0
15567,3.0,1.0,37.0,3.2,-0.59,-1.64,1.0,3.0,0.0,1.0,3.0,1.0
15568,2.0,1.0,38.0,2.7,-1.07,-1.81,1.0,4.0,1.0,1.0,3.0,1.0
15569,1.0,1.0,39.0,3.1,-1.76,-1.44,2.0,2.0,0.0,1.0,4.0,0.0
15570,9.0,8.0,41.0,3.9,0.96,0.61,1.0,2.0,0.0,1.0,3.0,1.0
15571,1.0,4.0,32.0,3.1,-1.17,-0.5,1.0,3.0,0.0,1.0,4.0,1.0
15572,9.0,8.0,36.0,3.1,0.92,0.79,1.0,5.0,0.0,1.0,3.0,1.0
15573,5.0,9.0,38.0,3.6,0.08,0.88,1.0,4.0,1.0,1.0,4.0,1.0
15574,3.0,2.0,34.0,3.7,-0.73,-1.05,1.0,4.0,0.0,1.0,4.0,1.0
15575,10.0,10.0,46.0,3.7,1.92,1.41,1.0,4.0,0.0,1.0,5.0,1.0
15576,9.0,9.0,30.0,3.8,1.18,0.88,1.0,3.0,0.0,1.0,3.0,1.0
15577,9.0,10.0,37.0,2.8,0.93,1.56,1.0,4.0,0.0,0.0,1.0,1.0
15578,6.0,7.0,42.0,3.2,0.26,0.38,1.0,3.0,1.0,1.0,4.0,1.0
15579,6.0,5.0,35.0,3.6,0.21,-0.01,1.0,4.0,1.0,1.0,4.0,1.0
15580,5.0,7.0,37.0,2.8,-0.1,0.27,1.0,4.0,1.0,1.0,3.0,1.0
15581,8.0,5.0,47.0,3.0,0.71,-0.14,1.0,5.0,0.0,1.0,5.0,1.0
15582,3.0,2.0,30.0,2.9,-0.56,-1.29,1.0,3.0,0.0,0.0,3.0,0.0
15583,1.0,1.0,44.0,3.0,-1.19,-1.73,1.0,4.0,1.0,1.0,4.0,1.0
15584,7.0,7.0,36.0,3.5,0.39,0.44,1.0,2.0,1.0,1.0,4.0,1.0
15585,9.0,9.0,47.0,3.7,1.16,0.86,1.0,3.0,0.0,1.0,6.0,1.0
15586,8.0,6.0,32.0,3.4,0.65,0.09,1.0,3.0,1.0,1.0,3.0,1.0
15587,3.0,2.0,33.0,3.3,-0.59,-1.02,1.0,5.0,0.0,1.0,3.0,1.0
15588,3.0,5.0,23.5,3.1,-0.6,-0.22,1.0,3.0,0.0,0.0,3.0,1.0
15589,6.0,5.0,31.0,3.0,0.04,-0.1,1.0,4.0,1.0,1.0,2.0,0.0
15590,10.0,10.0,39.0,2.8,1.83,1.37,1.0,2.0,1.0,1.0,3.0,1.0
15591,5.0,4.0,47.0,3.7,-0.15,-0.36,1.0,4.0,1.0,1.0,6.0,1.0
15592,4.0,2.0,41.0,3.3,-0.25,-1.11,1.0,4.0,1.0,1.0,6.0,1.0
15593,7.0,5.0,45.0,2.6,0.35,-0.03,1.0,3.0,1.0,1.0,4.0,1.0
15594,2.0,1.0,32.0,2.9,-0.82,-1.42,2.0,4.0,0.0,1.0,3.0,1.0
15595,1.0,4.0,39.0,3.2,-1.29,-0.27,2.0,3.0,1.0,1.0,5.0,1.0
15596,1.0,1.0,31.5,1.9,-2.13,-2.33,1.0,2.0,1.0,0.0,4.0,0.0
15597,10.0,10.0,39.0,3.9,1.33,1.63,1.0,4.0,0.0,1.0,4.0,1.0
15598,10.0,10.0,42.0,3.5,1.69,1.68,1.0,4.0,0.0,1.0,6.0,1.0
15599,8.0,7.0,47.0,3.5,0.62,0.32,1.0,4.0,1.0,1.0,5.0,1.0
15600,10.0,10.0,26.0,2.6,1.33,1.59,1.0,1.0,0.0,0.0,1.0,1.0
15601,6.0,6.0,48.0,3.4,0.33,0.22,1.0,4.0,1.0,1.0,6.0,1.0
15602,1.0,1.0,30.0,3.7,-1.81,-1.44,1.0,4.0,0.0,1.0,5.0,0.0
15603,5.0,7.0,26.0,3.6,0.03,0.34,1.0,3.0,0.0,0.0,1.0,0.0
15604,5.0,3.0,32.5,3.4,-0.17,-0.66,1.0,3.0,1.0,1.0,3.0,1.0
15605,10.0,10.0,33.0,3.4,1.55,1.48,2.0,3.0,0.0,1.0,3.0,1.0
15606,2.0,4.0,37.0,3.1,-0.8,-0.48,1.0,2.0,0.0,1.0,4.0,1.0
15607,2.0,2.0,40.0,3.6,-0.76,-0.88,1.0,4.0,1.0,1.0,4.0,1.0
15608,9.0,7.0,37.0,2.7,0.97,0.48,1.0,4.0,1.0,1.0,3.0,1.0
15609,7.0,9.0,28.0,3.9,0.6,1.13,1.0,2.0,1.0,1.0,1.0,1.0
15610,6.0,4.0,38.0,3.3,0.22,-0.24,1.0,4.0,1.0,1.0,6.0,1.0
15611,2.0,3.0,34.0,2.6,-0.9,-0.69,1.0,3.0,1.0,1.0,3.0,1.0
15612,8.0,9.0,44.0,3.6,0.75,0.87,1.0,4.0,1.0,1.0,5.0,1.0
15613,10.0,10.0,38.0,3.4,1.38,1.54,1.0,3.0,1.0,1.0,3.0,1.0
15614,10.0,10.0,42.0,2.2,1.88,1.35,1.0,4.0,1.0,1.0,3.0,1.0
15615,8.0,8.0,33.0,2.7,0.73,0.83,1.0,4.0,0.0,1.0,4.0,1.0
15616,2.0,5.0,37.0,2.8,-0.86,-0.11,1.0,3.0,0.0,1.0,5.0,1.0
15617,3.0,4.0,28.0,2.7,-0.59,-0.3,1.0,3.0,1.0,0.0,3.0,1.0
15618,2.0,3.0,30.0,2.9,-1.14,-0.82,2.0,2.0,0.0,0.0,4.0,1.0
15619,2.0,2.0,29.0,3.2,-1.02,-1.01,1.0,4.0,1.0,1.0,2.0,0.0
15620,5.0,2.0,35.0,3.0,0.0,-1.09,1.0,4.0,0.0,1.0,2.0,1.0
15621,1.0,4.0,37.0,2.2,-1.95,-0.48,2.0,3.0,1.0,1.0,5.0,1.0
15622,9.0,9.0,35.0,3.4,0.91,0.95,1.0,2.0,1.0,1.0,4.0,1.0
15623,1.0,2.0,35.0,3.0,-1.18,-1.23,1.0,4.0,1.0,1.0,4.0,0.0
15624,2.0,2.0,41.0,2.7,-0.87,-0.99,1.0,5.0,1.0,1.0,3.0,1.0
15625,2.0,4.0,45.0,3.4,-0.88,-0.41,2.0,2.0,1.0,1.0,4.0,1.0
15626,8.0,9.0,45.0,3.9,0.84,0.89,1.0,4.0,1.0,1.0,6.0,1.0
15627,7.0,8.0,46.0,3.0,0.49,0.75,1.0,4.0,1.0,1.0,4.0,1.0
15628,6.0,5.0,39.0,3.0,0.11,-0.21,1.0,2.0,0.0,1.0,5.0,1.0
15629,5.0,3.0,35.0,3.0,-0.05,-0.76,1.0,4.0,0.0,1.0,5.0,1.0
15630,7.0,6.0,34.0,2.7,0.46,0.19,1.0,4.0,1.0,1.0,2.0,1.0
15631,8.0,7.0,38.0,2.4,0.81,0.38,2.0,4.0,0.0,1.0,3.0,1.0
15632,5.0,7.0,45.0,2.8,-0.14,0.41,1.0,4.0,0.0,1.0,3.0,1.0
15633,4.0,4.0,39.0,3.3,-0.24,-0.38,1.0,4.0,1.0,1.0,4.0,1.0
15634,9.0,6.0,36.0,3.6,1.27,0.21,1.0,4.0,0.0,1.0,5.0,1.0
15635,2.0,1.0,38.0,2.5,-0.84,-1.58,1.0,5.0,1.0,1.0,3.0,1.0
15636,8.0,7.0,40.0,3.2,0.84,0.5,1.0,4.0,1.0,1.0,3.0,1.0
15637,4.0,4.0,34.0,3.0,-0.36,-0.41,1.0,4.0,1.0,1.0,3.0,1.0
15638,9.0,8.0,39.0,3.8,0.91,0.75,1.0,3.0,0.0,1.0,4.0,1.0
15639,6.0,7.0,38.0,3.5,0.17,0.33,1.0,3.0,0.0,1.0,3.0,1.0
15640,5.0,3.0,39.0,3.5,-0.13,-0.71,1.0,3.0,1.0,1.0,6.0,1.0
15641,2.0,1.0,39.0,2.6,-0.97,-1.5,1.0,2.0,0.0,1.0,3.0,0.0
15642,3.0,1.0,36.5,2.1,-0.57,-1.56,1.0,3.0,1.0,1.0,2.0,0.0
15643,4.0,5.0,40.0,3.1,-0.26,-0.04,1.0,4.0,1.0,1.0,5.0,1.0
15644,7.0,6.0,47.0,4.0,0.31,0.22,1.0,4.0,0.0,1.0,5.0,1.0
15645,1.0,1.0,42.0,3.0,-1.22,-1.8,1.0,3.0,0.0,1.0,4.0,1.0
15646,1.0,1.0,38.0,3.4,-1.13,-1.59,1.0,4.0,1.0,1.0,3.0,1.0
15647,3.0,1.0,26.0,2.2,-0.67,-1.72,1.0,3.0,1.0,1.0,4.0,1.0
15648,10.0,10.0,34.0,3.1,1.52,1.96,1.0,2.0,1.0,0.0,1.0,1.0
15649,5.0,7.0,36.0,2.7,-0.05,0.32,1.0,3.0,0.0,1.0,3.0,1.0
15650,9.0,8.0,35.0,3.2,1.1,0.81,1.0,2.0,1.0,1.0,3.0,1.0
15651,7.0,4.0,38.0,2.8,0.45,-0.28,2.0,4.0,1.0,1.0,5.0,1.0
15652,5.0,5.0,42.0,3.4,0.0,-0.27,1.0,3.0,0.0,1.0,3.0,1.0
15653,1.0,3.0,41.5,3.6,-1.73,-0.75,1.0,4.0,1.0,1.0,6.0,1.0
15654,3.0,4.0,39.0,3.6,-0.58,-0.47,1.0,5.0,0.0,1.0,6.0,1.0
15655,4.0,5.0,42.0,3.3,-0.24,-0.1,1.0,5.0,0.0,1.0,5.0,1.0
15656,10.0,10.0,40.0,4.0,2.51,2.04,1.0,3.0,1.0,1.0,6.0,1.0
15657,5.0,3.0,42.0,3.4,-0.16,-0.73,1.0,5.0,1.0,1.0,5.0,1.0
15658,5.0,3.0,40.0,2.8,-0.16,-0.67,1.0,3.0,1.0,1.0,3.0,1.0
15659,1.0,1.0,37.0,2.5,-1.45,-1.85,1.0,1.0,1.0,0.0,5.0,0.0
15660,5.0,8.0,40.0,3.4,0.01,0.85,1.0,4.0,1.0,1.0,3.0,1.0
15661,9.0,6.0,48.0,3.4,0.91,0.17,1.0,3.0,0.0,1.0,4.0,1.0
15662,6.0,6.0,35.0,3.2,0.11,0.2,1.0,5.0,1.0,1.0,4.0,1.0
15663,8.0,9.0,35.5,3.6,0.8,0.89,1.0,4.0,0.0,1.0,3.0,1.0
15664,10.0,10.0,31.0,3.4,1.64,1.58,2.0,3.0,1.0,1.0,2.0,1.0
15665,1.0,1.0,23.0,2.6,-1.42,-1.77,1.0,3.0,0.0,0.0,4.0,1.0
15666,6.0,6.0,39.0,2.6,0.15,0.07,1.0,3.0,1.0,1.0,3.0,1.0
15667,7.0,8.0,32.0,3.4,0.56,0.78,1.0,2.0,1.0,1.0,3.0,1.0
15668,8.0,9.0,37.0,3.2,0.77,0.97,1.0,3.0,0.0,1.0,4.0,1.0
15669,1.0,1.0,25.0,2.9,-1.46,-1.71,1.0,4.0,0.0,1.0,3.0,1.0
15670,3.0,4.0,33.0,3.3,-0.48,-0.5,1.0,3.0,0.0,1.0,4.0,1.0
15671,6.0,8.0,32.0,3.4,0.2,0.78,1.0,3.0,1.0,1.0,3.0,0.0
15672,5.0,7.0,42.0,3.9,0.06,0.37,1.0,3.0,0.0,1.0,4.0,1.0
15673,2.0,3.0,41.0,2.9,-0.8,-0.56,1.0,3.0,1.0,1.0,5.0,1.0
15674,3.0,5.0,36.0,3.1,-0.43,-0.1,1.0,4.0,0.0,1.0,3.0,1.0
15675,1.0,1.0,21.0,2.8,-1.65,-1.63,1.0,3.0,0.0,0.0,3.0,1.0
15676,7.0,6.0,37.0,3.2,0.32,0.19,1.0,5.0,1.0,1.0,3.0,1.0
15677,10.0,10.0,37.0,3.2,1.59,1.68,1.0,3.0,0.0,1.0,3.0,1.0
15678,3.0,1.0,37.0,2.3,-0.59,-1.84,1.0,4.0,1.0,1.0,3.0,1.0
15679,2.0,4.0,37.0,3.4,-0.9,-0.48,1.0,4.0,1.0,1.0,4.0,1.0
15680,8.0,8.0,41.0,3.5,0.64,0.64,1.0,2.0,1.0,1.0,5.0,1.0
15681,5.0,4.0,41.0,3.0,0.05,-0.34,1.0,4.0,1.0,1.0,4.0,1.0
15682,3.0,4.0,46.0,3.4,-0.64,-0.36,1.0,4.0,0.0,1.0,6.0,1.0
15683,9.0,7.0,36.0,3.3,0.94,0.5,2.0,3.0,1.0,1.0,3.0,1.0
15684,6.0,6.0,34.0,3.5,0.07,0.05,1.0,4.0,0.0,1.0,3.0,0.0
15685,10.0,10.0,40.0,2.7,1.62,1.38,1.0,4.0,0.0,1.0,5.0,1.0
15686,6.0,7.0,39.0,3.7,0.29,0.4,2.0,3.0,0.0,1.0,4.0,1.0
15687,1.0,1.0,30.5,3.3,-1.52,-1.62,1.0,3.0,0.0,1.0,3.0,1.0
15688,7.0,7.0,34.0,2.6,0.39,0.32,1.0,4.0,1.0,1.0,3.0,1.0
15689,5.0,8.0,33.0,3.4,-0.05,0.55,1.0,4.0,0.0,1.0,3.0,1.0
15690,4.0,4.0,27.0,3.6,-0.3,-0.45,1.0,3.0,1.0,0.0,3.0,1.0
15691,1.0,1.0,30.0,3.0,-1.24,-1.65,1.0,4.0,0.0,0.0,4.0,1.0
15692,7.0,8.0,42.0,3.8,0.28,0.72,1.0,1.0,1.0,1.0,5.0,1.0
15693,1.0,1.0,33.0,3.7,-3.21,-3.04,1.0,3.0,1.0,0.0,6.0,0.0
15694,3.0,3.0,31.0,3.5,-0.59,-0.81,1.0,4.0,1.0,1.0,4.0,1.0
15695,5.0,2.0,39.0,2.7,-0.14,-0.9,1.0,4.0,1.0,1.0,3.0,1.0
15696,8.0,6.0,39.0,3.1,0.64,0.27,1.0,4.0,0.0,1.0,4.0,1.0
15697,4.0,6.0,36.0,2.9,-0.3,0.13,1.0,5.0,0.0,1.0,2.0,1.0
15698,10.0,10.0,35.0,3.8,1.79,2.34,1.0,1.0,1.0,1.0,4.0,1.0
15699,4.0,4.0,33.0,3.0,-0.33,-0.49,1.0,4.0,0.0,0.0,3.0,0.0
15700,2.0,3.0,32.5,3.5,-0.84,-0.61,1.0,2.0,0.0,0.0,5.0,1.0
15701,3.0,3.0,47.0,3.3,-0.65,-0.54,1.0,3.0,1.0,1.0,5.0,1.0
15702,3.0,3.0,39.0,3.4,-0.56,-0.7,1.0,2.0,0.0,1.0,3.0,1.0
15703,3.0,4.0,40.0,2.5,-0.5,-0.36,1.0,3.0,1.0,1.0,3.0,1.0
15704,7.0,8.0,39.0,3.3,0.43,0.84,1.0,4.0,0.0,1.0,3.0,1.0
15705,6.0,5.0,33.0,2.6,0.1,-0.05,1.0,3.0,1.0,1.0,3.0,1.0
15706,7.0,7.0,37.0,2.9,0.56,0.33,2.0,4.0,1.0,1.0,3.0,1.0
15707,7.0,6.0,47.0,3.9,0.31,0.19,1.0,3.0,1.0,1.0,5.0,1.0
15708,3.0,1.0,42.0,3.1,-0.48,-1.37,1.0,4.0,1.0,1.0,4.0,1.0
15709,9.0,10.0,46.0,3.2,1.12,1.57,1.0,4.0,1.0,1.0,3.0,1.0
15710,2.0,4.0,42.0,2.7,-0.91,-0.45,1.0,4.0,1.0,1.0,4.0,1.0
